DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2016,578.648,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2017,72.080,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2018,69.128,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2019,56.656,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2020,-268.736,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2021,111.122,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2022,91.283,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Gigawatt-hour,Kosovo*,2023,104.527,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2014,-319.891,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2015,-134.148,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2016,-119.314,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2017,-149.772,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2018,-119.681,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2019,-102.749,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2020,-72.714,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2021,-48.778,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2022,-72.529,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Albania,2023,-53.313,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2014,-994.282,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2015,1140.769,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2016,400.346,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2017,-74.248,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2018,144.428,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2019,-2538.265,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2020,1041.488,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2021,3815.697,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2022,-3814.032,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Austria,2023,-655.255,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,3.726,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,-267.568,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,-107.231,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,-168.181,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,-8.374,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,-154.025,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,65.705,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,148.886,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,76.171,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2023,-53.815,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2014,-471.211,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2015,-920.678,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2016,442.104,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2017,1229.314,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2018,-480.858,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2019,-848.328,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2020,-708.032,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2021,1353.705,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2022,-338.187,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Belgium,2023,-190.303,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2014,302.218,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2015,-144.100,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2016,-19.711,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2017,-239.685,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2018,-13.964,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2019,-227.495,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2020,114.002,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2021,196.771,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2022,-827.177,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Bulgaria,2023,-110.831,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2014,44.262,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2015,-67.692,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2016,-28.939,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2017,-35.133,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2018,16.738,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2019,-3.224,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2020,-44.471,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2021,36.918,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2022,-36.783,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Cyprus,2023,-53.106,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2014,-343.257,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2015,-132.907,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2016,806.058,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2017,-188.959,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2018,65.369,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2019,-1274.221,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2020,1138.159,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2021,1221.627,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2022,-960.831,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Czechia,2023,-843.494,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2014,335.619,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2015,367.752,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2016,666.344,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2017,831.725,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2018,1822.065,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2019,-3773.585,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2020,5617.512,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2021,4888.969,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2022,-8652.757,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Germany,2023,1479.817,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2014,-355.197,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2015,-483.985,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2016,630.198,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2017,680.417,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2018,414.752,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2019,-1419.942,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2020,-377.060,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2021,2262.254,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2022,-292.946,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Denmark,2023,295.988,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2014,-115.599,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2015,-328.252,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2016,510.823,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2017,16.780,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2018,-37.162,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2019,-229.190,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2020,-107.773,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2021,432.748,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2022,153.128,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Estonia,2023,-266.765,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2014,49.361,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2015,-1054.717,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2016,62.709,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2017,116.973,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2018,94.883,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2019,382.856,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2020,-847.276,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2021,899.035,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2022,-423.297,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Greece,2023,350.884,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2014,-970.001,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2015,1428.587,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2016,3094.931,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2017,1850.786,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2018,1881.432,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2019,-1212.746,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2020,2522.479,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2021,2760.357,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2022,-3079.580,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Spain,2023,1957.831,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2014,-6092.898,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2015,-4678.664,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2016,15311.423,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2017,9560.729,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2018,-74.133,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2019,-26116.536,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,12075.049,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,50917.676,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,-41010.108,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,2974.629,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2014,-577.205,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2015,-79.010,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2016,1074.625,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2017,1120.995,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2018,-296.880,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2019,694.625,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2020,324.791,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2021,1535.570,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2022,-260.651,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Finland,2023,1730.847,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2014,-1318.726,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2015,642.415,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2016,1752.439,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2017,211.763,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2018,-1287.893,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2019,-1459.375,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2020,2073.418,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2021,4657.181,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2022,-1677.138,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,France,2023,1897.388,,
ESTAT:NRG_BAL_S$DEFAULTVIEW(1.0),16/12/24 23:00:00,Annual,Change in stock,Total,Thousand tonnes of oil equivalent,Georgia,2014,-2.645,,
