freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,LAST UPDATE
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Denmark,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2014,-82.635,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2015,-334.125,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2016,505.757,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2017,55.606,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2018,-107.629,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2019,-129.423,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2020,-21.685,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2021,305.346,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2022,214.934,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Estonia,2023,-283.047,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Greece,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Spain,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2014,-82.635,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2015,-334.125,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2016,505.757,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2017,55.606,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2018,-107.629,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2019,-130.871,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,-23.85,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,297.468,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,210.418,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,-287.627,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Finland,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,France,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Georgia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2015,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2016,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2017,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2018,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2019,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2020,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2021,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2022,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2023,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2014,0.0,16/12/24 23:00:00
Annual,Change in stock,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2015,0.0,16/12/24 23:00:00
